transaction_id,date,customer_id,region,item_id,item_name,quantity,unit_price,discount_applied,total_revenue,cost_of_goods,profit
TXN000259,2025-01-27,C0049,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000260,2025-01-27,C0030,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000261,2025-01-27,C0076,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000262,2025-01-27,C0026,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000263,2025-01-27,C0149,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000264,2025-01-27,C0090,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000265,2025-01-27,C0011,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN000266,2025-01-27,C0011,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000267,2025-01-27,C0084,North America,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN000268,2025-01-28,C0192,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000269,2025-01-28,C0013,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000270,2025-01-28,C0186,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000271,2025-01-28,C0082,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000272,2025-01-28,C0156,Europe,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN000273,2025-01-28,C0198,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000274,2025-01-29,C0120,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000275,2025-01-29,C0058,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000276,2025-01-29,C0095,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000277,2025-01-29,C0150,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000278,2025-01-29,C0146,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000279,2025-01-29,C0157,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000280,2025-01-29,C0070,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000281,2025-01-29,C0019,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000282,2025-01-29,C0196,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000283,2025-01-29,C0194,Asia-Pacific,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN000284,2025-01-30,C0087,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000285,2025-01-30,C0008,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000286,2025-01-30,C0051,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000287,2025-01-30,C0191,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000288,2025-01-30,C0153,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000289,2025-01-30,C0104,Europe,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN000290,2025-01-31,C0055,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN000291,2025-01-31,C0062,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000292,2025-01-31,C0002,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000293,2025-01-31,C0106,Europe,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN000294,2025-01-31,C0180,North America,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000295,2025-01-31,C0101,Asia-Pacific,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN000296,2025-01-31,C0125,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000297,2025-01-31,C0108,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000298,2025-01-31,C0078,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000299,2025-01-31,C0154,Domestic,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN000300,2025-01-31,C0088,Domestic,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000301,2025-02-01,C0190,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN000302,2025-02-01,C0189,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000303,2025-02-01,C0112,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000304,2025-02-01,C0115,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000305,2025-02-01,C0187,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000306,2025-02-01,C0013,Europe,112,Standing Desk Frame,3,350,0.1,945.0,600,345.0
TXN000307,2025-02-01,C0110,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000308,2025-02-01,C0116,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000309,2025-02-01,C0014,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000310,2025-02-01,C0192,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000311,2025-02-01,C0183,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000312,2025-02-01,C0044,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000313,2025-02-01,C0023,North America,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000314,2025-02-01,C0039,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000315,2025-02-01,C0082,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000316,2025-02-01,C0089,Domestic,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000317,2025-02-01,C0194,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000318,2025-02-02,C0127,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000319,2025-02-02,C0142,North America,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN000320,2025-02-02,C0048,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000321,2025-02-02,C0041,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000322,2025-02-02,C0124,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000323,2025-02-02,C0097,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000324,2025-02-02,C0153,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000325,2025-02-02,C0127,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000326,2025-02-02,C0087,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000327,2025-02-02,C0091,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000328,2025-02-02,C0158,Asia-Pacific,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN000329,2025-02-03,C0138,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000330,2025-02-03,C0050,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000331,2025-02-03,C0083,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000332,2025-02-03,C0178,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000333,2025-02-03,C0153,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000334,2025-02-03,C0029,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000335,2025-02-03,C0092,Europe,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN000336,2025-02-03,C0005,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000337,2025-02-03,C0052,Asia-Pacific,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN000338,2025-02-04,C0092,Europe,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN000339,2025-02-04,C0108,Europe,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000340,2025-02-04,C0074,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000341,2025-02-04,C0198,Domestic,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN000342,2025-02-04,C0089,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000343,2025-02-04,C0086,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000344,2025-02-04,C0110,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000345,2025-02-04,C0123,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000346,2025-02-04,C0014,Europe,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000347,2025-02-04,C0158,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000348,2025-02-04,C0157,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000349,2025-02-05,C0160,North America,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN000350,2025-02-05,C0159,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000351,2025-02-05,C0080,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000352,2025-02-05,C0127,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000353,2025-02-06,C0191,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000354,2025-02-06,C0033,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000355,2025-02-06,C0037,Domestic,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN000356,2025-02-06,C0141,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000357,2025-02-06,C0111,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000358,2025-02-06,C0015,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN000359,2025-02-06,C0108,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000360,2025-02-06,C0124,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000361,2025-02-06,C0015,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000362,2025-02-06,C0142,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000363,2025-02-06,C0121,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000364,2025-02-06,C0021,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000365,2025-02-07,C0011,Europe,104,Wireless Optical Mouse,3,30,0.0,90.0,36,54.0
TXN000366,2025-02-07,C0029,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000367,2025-02-07,C0170,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000368,2025-02-07,C0031,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000369,2025-02-07,C0119,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000370,2025-02-07,C0146,North America,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN000371,2025-02-07,C0122,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000372,2025-02-07,C0093,Europe,101,Smart Watch X1,2,250,0.0,500.0,280,220.0
TXN000373,2025-02-07,C0007,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000374,2025-02-07,C0067,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000375,2025-02-08,C0162,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000376,2025-02-08,C0105,North America,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000377,2025-02-08,C0162,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000378,2025-02-08,C0050,Asia-Pacific,102,Pro Noise-Cancel Headphones,2,180,0.0,360.0,190,170.0
TXN000379,2025-02-08,C0056,North America,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN000380,2025-02-08,C0095,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000381,2025-02-08,C0012,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000382,2025-02-08,C0077,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000383,2025-02-08,C0031,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000384,2025-02-08,C0056,North America,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN000385,2025-02-08,C0070,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000386,2025-02-08,C0164,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000387,2025-02-08,C0042,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000388,2025-02-08,C0140,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000389,2025-02-08,C0050,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000390,2025-02-08,C0021,Asia-Pacific,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000391,2025-02-08,C0128,North America,103,Ergonomic Laptop Stand,3,45,0.0,135.0,60,75.0
TXN000392,2025-02-09,C0150,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000393,2025-02-09,C0020,North America,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000394,2025-02-09,C0168,Asia-Pacific,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000395,2025-02-09,C0034,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000396,2025-02-09,C0010,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000397,2025-02-10,C0052,Asia-Pacific,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000398,2025-02-10,C0193,Europe,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN000399,2025-02-10,C0105,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000400,2025-02-10,C0143,Domestic,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000401,2025-02-10,C0164,Asia-Pacific,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000402,2025-02-11,C0051,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000403,2025-02-11,C0018,Europe,112,Standing Desk Frame,3,350,0.1,945.0,600,345.0
TXN000404,2025-02-11,C0068,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000405,2025-02-11,C0125,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000406,2025-02-11,C0100,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000407,2025-02-11,C0082,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000408,2025-02-11,C0155,Domestic,106,"4K Ultra Monitor 27""",3,400,0.1,1080.0,840,240.0
TXN000409,2025-02-11,C0062,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000410,2025-02-11,C0194,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000411,2025-02-11,C0011,Europe,110,Portable Bluetooth Speaker,2,80,0.0,160.0,90,70.0
TXN000412,2025-02-12,C0020,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000413,2025-02-12,C0163,Europe,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000414,2025-02-12,C0044,Europe,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN000415,2025-02-12,C0181,Asia-Pacific,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000416,2025-02-12,C0089,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000417,2025-02-12,C0175,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000418,2025-02-12,C0141,Domestic,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN000419,2025-02-13,C0154,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000420,2025-02-13,C0001,North America,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN000421,2025-02-13,C0032,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000422,2025-02-13,C0032,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000423,2025-02-13,C0092,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000424,2025-02-13,C0200,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000425,2025-02-13,C0055,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000426,2025-02-13,C0131,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000427,2025-02-13,C0150,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000428,2025-02-13,C0025,Europe,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000429,2025-02-13,C0126,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000430,2025-02-13,C0096,Asia-Pacific,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000431,2025-02-14,C0132,Europe,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000432,2025-02-14,C0179,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000433,2025-02-14,C0184,Asia-Pacific,106,"4K Ultra Monitor 27""",2,400,0.1,720.0,560,160.0
TXN000434,2025-02-14,C0055,Europe,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000435,2025-02-15,C0104,Europe,108,Gaming Chair Pro,2,250,0.0,500.0,300,200.0
TXN000436,2025-02-15,C0176,North America,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000437,2025-02-15,C0172,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000438,2025-02-15,C0043,Domestic,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000439,2025-02-15,C0100,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000440,2025-02-15,C0146,North America,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000441,2025-02-15,C0035,Europe,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000442,2025-02-15,C0179,Asia-Pacific,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000443,2025-02-15,C0162,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000444,2025-02-16,C0053,North America,107,RGB Mech Keyboard,3,120,0.0,360.0,210,150.0
TXN000445,2025-02-16,C0116,Europe,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000446,2025-02-16,C0127,Asia-Pacific,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000447,2025-02-16,C0029,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000448,2025-02-16,C0022,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000449,2025-02-16,C0081,North America,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000450,2025-02-16,C0116,Europe,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000451,2025-02-16,C0198,Domestic,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
TXN000452,2025-02-17,C0064,Europe,102,Pro Noise-Cancel Headphones,3,180,0.0,540.0,285,255.0
TXN000453,2025-02-17,C0057,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000454,2025-02-17,C0108,Europe,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN000455,2025-02-17,C0200,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000456,2025-02-17,C0173,North America,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000457,2025-02-17,C0061,Europe,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000458,2025-02-17,C0098,Domestic,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000459,2025-02-17,C0033,Europe,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000460,2025-02-17,C0084,North America,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000461,2025-02-18,C0120,North America,112,Standing Desk Frame,2,350,0.1,630.0,400,230.0
TXN000462,2025-02-18,C0034,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000463,2025-02-18,C0006,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000464,2025-02-18,C0029,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000465,2025-02-19,C0083,North America,108,Gaming Chair Pro,3,250,0.0,750.0,450,300.0
TXN000466,2025-02-19,C0089,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000467,2025-02-19,C0165,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000468,2025-02-19,C0181,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000469,2025-02-19,C0054,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000470,2025-02-19,C0195,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000471,2025-02-19,C0052,Asia-Pacific,104,Wireless Optical Mouse,2,30,0.0,60.0,24,36.0
TXN000472,2025-02-19,C0054,Asia-Pacific,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000473,2025-02-19,C0014,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000474,2025-02-19,C0004,Asia-Pacific,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000475,2025-02-19,C0137,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000476,2025-02-19,C0001,North America,110,Portable Bluetooth Speaker,3,80,0.0,240.0,135,105.0
TXN000477,2025-02-20,C0047,Asia-Pacific,102,Pro Noise-Cancel Headphones,1,180,0.0,180.0,95,85.0
TXN000478,2025-02-20,C0118,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000479,2025-02-20,C0175,Domestic,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000480,2025-02-20,C0026,North America,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000481,2025-02-20,C0195,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000482,2025-02-20,C0059,Europe,103,Ergonomic Laptop Stand,2,45,0.0,90.0,40,50.0
TXN000483,2025-02-20,C0161,Europe,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000484,2025-02-20,C0141,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000485,2025-02-21,C0143,Domestic,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN000486,2025-02-21,C0118,Domestic,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000487,2025-02-21,C0184,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000488,2025-02-21,C0170,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000489,2025-02-21,C0127,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000490,2025-02-22,C0051,Asia-Pacific,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000491,2025-02-22,C0135,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000492,2025-02-22,C0039,Europe,109,LED Desk Lamp,2,50,0.0,100.0,50,50.0
TXN000493,2025-02-22,C0148,North America,103,Ergonomic Laptop Stand,1,45,0.0,45.0,20,25.0
TXN000494,2025-02-22,C0081,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000495,2025-02-22,C0118,Domestic,107,RGB Mech Keyboard,1,120,0.0,120.0,70,50.0
TXN000496,2025-02-22,C0158,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000497,2025-02-22,C0045,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000498,2025-02-23,C0145,Domestic,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000499,2025-02-23,C0174,Europe,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000500,2025-02-23,C0164,Asia-Pacific,105,USB-C Multi-Hub,2,40,0.0,80.0,36,44.0
TXN000501,2025-02-23,C0056,North America,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000502,2025-02-23,C0116,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000503,2025-02-23,C0074,Asia-Pacific,112,Standing Desk Frame,1,350,0.0,350.0,200,150.0
TXN000504,2025-02-23,C0072,Domestic,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000505,2025-02-23,C0060,Domestic,101,Smart Watch X1,1,250,0.0,250.0,140,110.0
TXN000506,2025-02-23,C0117,Domestic,107,RGB Mech Keyboard,2,120,0.0,240.0,140,100.0
TXN000507,2025-02-23,C0195,Europe,111,Webcam 1080p,2,75,0.0,150.0,80,70.0
TXN000508,2025-02-23,C0004,Asia-Pacific,104,Wireless Optical Mouse,1,30,0.0,30.0,12,18.0
TXN000509,2025-02-23,C0036,Domestic,105,USB-C Multi-Hub,1,40,0.0,40.0,18,22.0
TXN000510,2025-02-23,C0065,Domestic,111,Webcam 1080p,1,75,0.0,75.0,40,35.0
TXN000511,2025-02-23,C0160,North America,109,LED Desk Lamp,1,50,0.0,50.0,25,25.0
TXN000512,2025-02-23,C0013,Europe,106,"4K Ultra Monitor 27""",1,400,0.0,400.0,280,120.0
TXN000513,2025-02-23,C0034,Asia-Pacific,110,Portable Bluetooth Speaker,1,80,0.0,80.0,45,35.0
TXN000514,2025-02-24,C0026,North America,108,Gaming Chair Pro,1,250,0.0,250.0,150,100.0
